Country,risk_score_5y,risk_score_10y,slope_OFR_change_5y,slope_Inflation_pct_5y,sum_OFR_change_5y,sum_Inflation_pct_5y,slope_OFR_change_10y,slope_Inflation_pct_10y,sum_OFR_change_10y,sum_Inflation_pct_10y
Rwanda,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Réunion,0.43255,0.499611,-0.0016477919805178295,-0.0008238959902559197,0.012946526697571398,0.0064732633487613,-0.0005884234977559553,-0.00029421174887576577,0.013190157992187524,0.006595078996095958
SMR,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSD,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SXM,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Helena,0.432526,0.4996,-0.0017030715662265403,-0.0008515357831148299,0.007698054622251601,0.003849027311102,-0.00044027720344000555,-0.00022013860171932808,0.00753456937694652,0.0037672846884528547
Saint Kitts and Nevis,0.5,0.5,-9.344284214611347,-4.672142107305672,111.62561328640436,55.81280664320215,-4.659591279296729,-2.329795639648363,101.70234348165152,50.851171740825734
Saint Lucia,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Vincent/Grenadines,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,0.480039,0.5957,-0.05713837123861065,-0.02856918561930382,11.953734277322017,5.976867138661033,-0.05116409923741384,-0.025582049618706745,22.62993128529232,11.314965642646198
Senegal,0.432356,0.499468,-0.014036588936302651,-0.007018294468149674,0.0930359590017289,0.046517979500871304,-0.004770386260286112,-0.002385193130143592,0.0722262481409655,0.0361131240704758
Serbia,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,0.470721,0.561499,-0.35126364163475293,-0.1756318208173706,12.727248783293629,6.363624391646814,-0.24924306565007176,-0.12462153282503512,19.292154142556686,9.646077071278356
Slovakia,0.434018,0.501798,-0.09925065092929419,-0.04962532546465076,1.3618194601657498,0.6809097300828486,-0.04904261012121472,-0.02452130506060726,1.5594731809553068,0.7797365904776232
Slovenia,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,0.432683,0.499648,0.005656626702805593,0.0028283133514029816,-0.0297750286896724,-0.0148875143448156,0.0016115762732243511,0.0008057881366109379,-0.026526336105830602,-0.013263168052905203
Somalia,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,0.432566,0.49961,-1.8631928378731116e-06,-9.315964146311405e-07,8.45241468117251e-06,4.2262073531564014e-06,-4.820170223072921e-07,-2.410085107788641e-07,8.440782469181204e-06,4.220391263514304e-06
Sri Lanka,0.473242,0.582553,-0.04131529875427706,-0.020657649377137238,10.164143151824467,5.08207157591222,-0.03757196994580012,-0.018785984972900002,19.389831887984066,9.69491594399199
St. Pierre and Miquelon,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudan,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suriname,0.43235,0.499961,0.003860942958537247,0.0019304714792670635,-0.0912617421605209,-0.045630871080280896,0.004849481299483808,0.0024247406497418466,-0.027089129870840806,-0.013544564935457203
Svalbard and Jan Mayen,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swaziland,0.42942,0.495341,0.10702324698194725,0.053511623490974436,-1.8469217828456184,-0.9234608914227981,0.059506688809178004,0.029753344404588628,-2.2534319603656834,-1.1267159801828366
Sweden,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,0.432423,0.499572,-0.006341988907253231,-0.0031709944536236507,0.030538150415750503,0.015269075207889702,-0.0017036304606152103,-0.000851815230308064,0.0286836742778941,0.014341837138956202
Syrian Arab Republic,0.432565,0.499604,0.00067895669941248,0.00033947834970859996,-0.0071157052536465005,-0.0035578526268381003,0.0002886629975304787,0.00014433149876481803,-0.007610031274162367,-0.003805015637129482
Taiwan Province of China,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tajikistan,0.432564,0.499611,-0.00022259015510868972,-0.0001112950775524,0.0018686302367591,0.0009343151183929998,-8.368933999222127e-05,-4.184466999502026e-05,0.0020044503665135934,0.001002225183299643
"Tanzania, United Rep. of",0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,0.432564,0.49961,-0.0002780427106340101,-0.00013902135531673317,0.002366433619117449,0.0011832168095555623,-0.00010429245812987109,-5.214622906530147e-05,0.0024361535302115252,0.0012180767650783924
Timor-Leste,0.432566,0.49961,-7.80923380836411e-13,-3.9138469179608805e-13,4.015030235662778e-12,2.004078241124546e-12,-2.1632496239419469e-13,-1.0817021237299696e-13,4.015030235662778e-12,2.004078241124546e-12
Togo,0.432584,0.499614,0.0007780942117002203,0.0003890471058507101,-0.003657739830437,-0.0018288699152063,0.00020593213593535383,0.00010296606796773026,-0.003485766013955846,-0.001742883006954117
Tokelau,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tonga,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,0.432559,0.499608,-0.0003072644329830542,-0.0001536322164919239,0.0013840424799883297,0.0006920212399802144,-7.927093003307595e-05,-3.963546501588727e-05,0.0013586754214099201,0.0006793377106940931
Tunisia,0.455728,0.547786,-0.012907969782204905,-0.0064539848911019685,5.67922497654852,2.8396124882742573,-0.012221451532264073,-0.006110725766131393,11.053003208993694,5.52650160449685
Turkey,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkmenistan,0.434143,0.497433,-7.424220301886638e-08,-3.712109807517086e-08,0.3775672695493901,0.1887836347747067,-0.02267083571455492,-0.01133541785727694,0.006996964198881628,0.003498482099461908
Turks and Caicos Is.,0.442847,0.514793,-0.15039071151058403,-0.0751953557552887,3.9989440343025375,1.999472017151263,-0.09904262116416636,-0.049521310582083616,5.559357902666806,2.7796789513333655
Tuvalu,0.416423,0.529924,0.021631950275149792,0.010815975137575502,-4.087351085932807,-2.0436755429664206,0.2728069735773418,0.13640348678867095,0.8379493409390992,0.4189746704695132
US Virgin Islands,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda,0.435527,0.504222,-0.029642298281023417,-0.014821149140511925,1.0121121798563124,0.5060560899281434,-0.021281810081684095,-0.010640905040841229,1.4968512998340222,0.7484256499170093
Ukraine,0.432566,0.49961,-1.111298666147871e-05,-5.556493332275114e-06,6.72703581104198e-05,3.36351790756688e-05,-3.3846785073305377e-06,-1.6923392535813772e-06,6.735265065110674e-05,3.367632537222505e-05
Un. Sov. Soc. Rep.,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,0.432568,0.49961,8.114281003562727e-05,4.05714050198903e-05,-0.00048577429090891904,-0.0002428871454578938,2.4591967201663946e-05,1.2295983602501273e-05,-0.00047706676414952735,-0.0002385333820439131
United States of America,0.432566,0.49961,-3.1633889886172883e-06,-1.581694496385606e-06,1.4161947109519038e-05,7.080973540040488e-06,-8.12843294944999e-07,-4.0642164712659564e-07,1.40837790120191e-05,7.0418894948991726e-06
Uruguay,0.432569,0.499621,-0.0011899316092742701,-0.0005949658046369999,0.012761508121083998,0.006380754060526701,-0.0005127781716722475,-0.00025638908583573423,0.01371766960566186,0.006858834802807647
Uzbekistan,0.434836,0.500197,-0.26561104832756965,-0.13280552416378663,3.2575924920590174,1.6287962460295478,-0.13338052842464065,-0.06669026421232195,3.040151889391928,1.5200759446959917
Vanuatu,0.432566,0.49961,5.421550983980913e-07,2.7107755075873577e-07,-2.8811587149993667e-06,-1.4405793731618858e-06,1.5302332292619914e-07,7.651166227205264e-08,-2.881196946144632e-06,-1.4405984948887108e-06
"Venezuela, Boliv Rep of",0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viet Nam,0.42868,0.517212,0.37099290588081113,0.18549645294040287,-4.721332657068272,-2.360666328534159,0.25477439124776524,0.1273871956238826,-1.6150492122124076,-0.8075246061062251
Wallis and Futuna Is.,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Sahara,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yemen,0.432263,0.499523,-0.013870153432684721,-0.006935076716346142,0.0691520686282916,0.03457603431411949,-0.003809713127780611,-0.0019048565638901064,0.06363982972050722,0.031819914860231197
Yugoslavia SFR,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zambia,0.432566,0.49961,1.0490971745329736e-06,5.245485880366514e-07,-4.579074476645352e-06,-2.289537248247158e-06,2.659284563793234e-07,1.3296422798270857e-07,-4.578340863944143e-06,-2.2891704501523742e-06
Zanzibar,0.432566,0.49961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zimbabwe,0.472997,0.582072,-0.04083457170474595,-0.02041728585237322,10.10061474205568,5.05030737102785,-0.03715404625001741,-0.0185770231250101,19.273204501146864,9.63660225057342
